Ciudad,Fecha,NDBI
AlicanteAlacant,2022-07-04,0.03302340323346842
AlicanteAlacant,2022-07-12,0.0348263144835307
AlicanteAlacant,2022-07-20,0.04203846690802813
AlicanteAlacant,2022-07-28,0.06545303815867863
AlicanteAlacant,2022-08-05,0.0657507659955568
AlicanteAlacant,2022-08-13,0.05905588946338367
AlicanteAlacant,2022-08-21,0.05236186808043347
AlicanteAlacant,2022-08-29,0.03602106207202576
AlicanteAlacant,2022-09-06,0.03680862518378125
AlicanteAlacant,2022-09-14,0.029110436565970333
AlicanteAlacant,2022-09-22,0.04339931047620769
AlicanteAlacant,2022-09-30,0.03696347525505488
AlicanteAlacant,2022-10-08,0.029818706636818428
AlicanteAlacant,2022-10-24,0.03612272551296932
AlicanteAlacant,2022-11-01,0.03797317465928276
AlicanteAlacant,2022-11-09,0.04665962317102251
AlicanteAlacant,2022-11-17,0.029522325778102987
AlicanteAlacant,2022-11-25,0.014376615362880154
AlicanteAlacant,2022-12-03,0.011885997898863986
AlicanteAlacant,2022-12-11,0.019350825932446535
AlicanteAlacant,2022-12-19,0.03321605576021027
AlicanteAlacant,2022-12-27,0.029661948068495786
AlicanteAlacant,2023-01-01,0.029023427604647822
AlicanteAlacant,2023-01-09,0.033949424369592425
AlicanteAlacant,2023-01-17,0.04402732146047655
AlicanteAlacant,2023-01-25,0.05051980128450859
AlicanteAlacant,2023-02-02,0.03889753048437681
AlicanteAlacant,2023-02-10,0.0630372065198957
AlicanteAlacant,2023-02-18,0.0638475612438175
AlicanteAlacant,2023-02-26,0.0853083830849559
AlicanteAlacant,2023-03-06,0.06788590328192344
AlicanteAlacant,2023-03-14,0.06199533166946284
AlicanteAlacant,2023-03-22,0.04647455104424195
AlicanteAlacant,2023-03-30,0.039863166963501256
AlicanteAlacant,2023-04-07,0.04347629779591674
AlicanteAlacant,2023-04-15,0.05080940674600528
AlicanteAlacant,2023-04-23,0.05472301914638386
AlicanteAlacant,2023-05-01,0.052581766078907
AlicanteAlacant,2023-05-09,0.06472828046625029
AlicanteAlacant,2023-05-17,0.06469647784971631
AlicanteAlacant,2023-05-25,0.07956647035825741
AlicanteAlacant,2023-06-02,0.0690848473577854
AlicanteAlacant,2023-06-10,0.07264642217960293
AlicanteAlacant,2023-06-18,0.05916011450760211
AlicanteAlacant,2023-06-26,0.03645324182417425
AlicanteAlacant,2023-07-04,0.048188892310839726
AlicanteAlacant,2023-07-12,0.07440243007076484
AlicanteAlacant,2023-07-20,0.09743692381973246
AlicanteAlacant,2023-07-28,0.07377557346149714
AlicanteAlacant,2023-08-05,0.05617003096055379
AlicanteAlacant,2023-08-13,0.06042272160266843
AlicanteAlacant,2023-08-21,0.06869541475017409
AlicanteAlacant,2023-08-29,0.05319605376152661
AlicanteAlacant,2023-09-06,0.0467500253529907
AlicanteAlacant,2023-09-14,0.044501875216023896
AlicanteAlacant,2023-09-22,0.04101958325637365
AlicanteAlacant,2023-09-30,0.030847341142292886
AlicanteAlacant,2023-10-08,0.02764123622095101
AlicanteAlacant,2023-10-16,0.025132295168357698
AlicanteAlacant,2023-10-24,0.01781377575984672
AlicanteAlacant,2023-11-01,0.020604296162241055
AlicanteAlacant,2023-11-09,0.012974792434905097
AlicanteAlacant,2023-11-17,0.012741249656102502
AlicanteAlacant,2023-11-25,-0.002137409945603125
AlicanteAlacant,2023-12-03,0.005952352699249382
AlicanteAlacant,2023-12-11,0.020573158348063794
AlicanteAlacant,2023-12-19,0.02679119545352879
AlicanteAlacant,2023-12-27,0.02919086997968791
AlicanteAlacant,2024-01-01,0.021823940019073822
AlicanteAlacant,2024-01-09,0.025753411054680708
AlicanteAlacant,2024-01-17,0.022701807374010397
AlicanteAlacant,2024-01-25,0.02783025102053156
AlicanteAlacant,2024-02-02,0.03047189170122598
AlicanteAlacant,2024-02-10,0.0410353112686159
AlicanteAlacant,2024-02-18,0.056105612966997065
AlicanteAlacant,2024-02-26,0.052294503780611956
AlicanteAlacant,2024-03-05,0.029154367573994377
AlicanteAlacant,2024-03-13,0.022650304212472747
AlicanteAlacant,2024-03-21,0.02868021318387094
AlicanteAlacant,2024-03-29,0.06475396045561754
AlicanteAlacant,2024-04-06,0.05916706320537995
AlicanteAlacant,2024-04-14,0.06616454950433971
AlicanteAlacant,2024-04-22,0.06654468598260703
AlicanteAlacant,2024-04-30,0.07231988300014819
AlicanteAlacant,2024-05-08,0.061273162371050606
AlicanteAlacant,2024-05-16,0.04318819153857134
AlicanteAlacant,2024-05-24,0.0312082485259989
AlicanteAlacant,2024-06-01,0.031510748797634526
AlicanteAlacant,2024-06-09,0.06372482566741812
AlicanteAlacant,2024-06-17,0.07479638434553422
AlicanteAlacant,2024-06-25,0.11709179490284301
AlicanteAlacant,2024-07-03,0.10478674565018349
AlicanteAlacant,2024-07-11,0.10252576864761666
AlicanteAlacant,2024-07-19,0.08047969414733357
AlicanteAlacant,2024-07-27,0.0696246734995334
AlicanteAlacant,2024-08-04,0.0710988212276381
AlicanteAlacant,2024-08-12,0.06062301460532974
AlicanteAlacant,2024-08-20,0.04508975431255017
AlicanteAlacant,2024-08-28,0.04346242807477396
AlicanteAlacant,2024-09-05,0.03074584724267594
AlicanteAlacant,2024-09-13,0.03591090621821625
AlicanteAlacant,2024-09-21,0.029136693935529385
AlicanteAlacant,2024-09-29,0.02896733678423814
AlicanteAlacant,2024-10-07,0.030175839634629553
AlicanteAlacant,2024-10-15,0.027864392337191166
AlicanteAlacant,2024-10-23,0.03535781394825981
AlicanteAlacant,2024-10-31,0.025215714547588353
AlicanteAlacant,2024-11-08,0.048529778186626134
AlicanteAlacant,2024-11-16,0.04237693962473881
AlicanteAlacant,2024-11-24,0.05428236991773743
AlicanteAlacant,2024-12-02,0.026142403315910386
AlicanteAlacant,2024-12-10,0.03165655800614674
AlicanteAlacant,2024-12-18,0.02602611027727447
AlicanteAlacant,2024-12-26,0.03425373781480021
Barcelona,2012-12-26,0.11304132973944288
Barcelona,2013-01-01,0.1171836080909644
Barcelona,2013-01-09,0.09742854240403498
Barcelona,2013-01-17,0.07685818414422423
Barcelona,2013-01-25,0.07334485251082722
Barcelona,2013-02-02,0.09191700784018215
Barcelona,2013-02-10,0.10811582511692441
Barcelona,2013-02-18,0.06083782528684812
Barcelona,2013-02-26,0.061983632351505384
Barcelona,2013-03-06,0.06272505029893577
Barcelona,2013-03-14,0.10684320385284972
Barcelona,2013-03-22,0.12792775806322265
Barcelona,2013-03-30,0.13485137207865702
Barcelona,2013-04-07,0.13793448511149867
Barcelona,2013-04-15,0.13733262116919293
Barcelona,2013-04-23,0.13590497272759258
Barcelona,2013-05-01,0.12770234603633787
Barcelona,2013-05-09,0.11196679867248427
Barcelona,2013-05-17,0.08539501837537115
Barcelona,2013-05-25,0.08411139504450371
Barcelona,2013-06-02,0.08797689831668178
Barcelona,2013-06-10,0.10841921267574572
Barcelona,2013-06-18,0.11523862583801499
Barcelona,2013-06-26,0.10918396768812494
Barcelona,2013-07-04,0.11674469958564997
Barcelona,2013-07-12,0.13224833418228107
Barcelona,2013-07-20,0.14664783440057771
Barcelona,2013-07-28,0.11255447780371579
Barcelona,2013-08-05,0.1028421989531723
Barcelona,2013-08-13,0.09906916628458566
Barcelona,2013-08-21,0.10712512099250665
Barcelona,2013-08-29,0.11347521727011915
Barcelona,2013-09-06,0.09390401170810603
Barcelona,2013-09-14,0.11181513844506379
Barcelona,2013-09-22,0.08669397610256306
Barcelona,2013-09-30,0.07927447783301225
Barcelona,2013-10-08,0.05210160744924458
Barcelona,2013-10-16,0.05088906383463467
Barcelona,2013-10-24,0.07680241641842249
Barcelona,2013-11-01,0.09688791431117855
Barcelona,2013-11-09,0.11155692216158002
Barcelona,2013-11-17,0.10918985451903207
Barcelona,2013-11-25,0.08340724527108741
Barcelona,2013-12-03,0.0689128233242575
Barcelona,2013-12-11,0.060694924126153495
Barcelona,2013-12-19,0.10392115947879928
Barcelona,2013-12-27,0.10653603530368377
Barcelona,2014-01-01,0.10621622068853309
Barcelona,2014-01-09,0.09720674443843123
Barcelona,2014-01-17,0.08753099317399211
Barcelona,2014-01-25,0.10660481741897772
Barcelona,2014-02-02,0.09066401037129712
Barcelona,2014-02-10,0.1276321882574123
Barcelona,2014-02-18,0.10820385742583445
Barcelona,2014-02-26,0.11890039273761911
Barcelona,2014-03-06,0.10423423611832851
Barcelona,2014-03-14,0.09772139217420539
Barcelona,2014-03-22,0.0956428749784742
Barcelona,2014-03-30,0.10481950467415974
Barcelona,2014-04-07,0.12458186407791132
Barcelona,2014-04-15,0.13748269959371026
Barcelona,2014-04-23,0.11768242244573283
Barcelona,2014-05-01,0.10556061139967632
Barcelona,2014-05-09,0.09606563119195831
Barcelona,2014-05-17,0.11352999843739431
Barcelona,2014-05-25,0.11731288244260812
Barcelona,2014-06-02,0.128578156056855
Barcelona,2014-06-10,0.10873346082481145
Barcelona,2014-06-18,0.11619720337011023
Barcelona,2014-06-26,0.12791802136300512
Barcelona,2014-07-04,0.1558089354831047
Barcelona,2014-07-12,0.14118691112660073
Barcelona,2014-07-20,0.12399300969452069
Barcelona,2014-07-28,0.09353299828513413
Barcelona,2014-08-05,0.09565963385684396
Barcelona,2014-08-13,0.10205365594775377
Barcelona,2014-08-21,0.1293251142100926
Barcelona,2014-08-29,0.11608885070533088
Barcelona,2014-09-06,0.08807206277370898
Barcelona,2014-09-14,0.07846061344553805
Barcelona,2014-09-22,0.11148341225407649
Barcelona,2014-09-30,0.13888164417439733
Barcelona,2014-10-08,0.12564643595057862
Barcelona,2014-10-16,0.10898679080047176
Barcelona,2014-10-24,0.07873565492982276
Barcelona,2014-11-01,0.09732843655577976
Barcelona,2014-11-09,0.08733843597893413
Barcelona,2014-11-17,0.09418680996588304
Barcelona,2014-11-25,0.07415770532683957
Barcelona,2014-12-03,0.07690220666671993
Barcelona,2014-12-11,0.08407380868178416
Barcelona,2014-12-19,0.101985360839783
Barcelona,2014-12-27,0.09146202247435005
Barcelona,2015-01-01,0.1143969094380991
Barcelona,2015-01-09,0.1289728967663981
Barcelona,2015-01-17,0.13576334596101527
Barcelona,2015-01-25,0.13756136546441983
Barcelona,2015-02-02,0.10405372527494222
Barcelona,2015-02-10,0.11735416278145307
Barcelona,2015-02-18,0.0987666528469713
Barcelona,2015-02-26,0.1082590802831791
Barcelona,2015-03-06,0.1014976575280367
Barcelona,2015-03-14,0.09148246424530924
Barcelona,2015-03-22,0.08929760054327185
Barcelona,2015-03-30,0.10797505747327947
Barcelona,2015-04-07,0.10337405849763748
Barcelona,2015-04-15,0.12445782407079935
Barcelona,2015-04-23,0.10978371885164405
Barcelona,2015-05-01,0.13246101916528893
Barcelona,2015-05-09,0.09345651650462582
Barcelona,2015-05-17,0.0938907244024384
Barcelona,2015-05-25,0.0756570613996445
Barcelona,2015-06-02,0.08682470036290386
Barcelona,2015-06-10,0.10085309516499952
Barcelona,2015-06-18,0.10321252787327788
Barcelona,2015-06-26,0.11752521071910739
Barcelona,2015-07-04,0.0857936477884814
Barcelona,2015-07-12,0.089240587627357
Barcelona,2015-07-20,0.06497088852889077
Barcelona,2015-07-28,0.09746262086835482
Barcelona,2015-08-05,0.09477259101506293
Barcelona,2015-08-13,0.10070177639340083
Barcelona,2015-08-21,0.08139596257914387
Barcelona,2015-08-29,0.08427906301109843
Barcelona,2015-09-06,0.09852879273365135
Barcelona,2015-09-14,0.07960389310324643
Barcelona,2015-09-22,0.06047372518448549
Barcelona,2015-09-30,0.03654766281550495
Barcelona,2015-10-08,0.037788520557989654
Barcelona,2015-10-16,0.04830942038518482
Barcelona,2015-10-24,0.08474746422368379
Barcelona,2015-11-01,0.09367104153980865
Barcelona,2015-11-09,0.09362308409891752
Barcelona,2015-11-17,0.08530143339055986
Barcelona,2015-11-25,0.09870975199738412
Barcelona,2015-12-03,0.10822963264568088
Barcelona,2015-12-11,0.09334955703366905
Barcelona,2015-12-19,0.0757899458911702
Barcelona,2015-12-27,0.06130591662328463
Barcelona,2016-01-01,0.07424816396031679
Barcelona,2016-01-09,0.07175628859912325
Barcelona,2016-01-17,0.09588108360533555
Barcelona,2016-01-25,0.10087592624310944
Barcelona,2016-02-02,0.10381064473489317
Barcelona,2016-02-10,-0.046860966304405595
Barcelona,2016-02-18,-0.04291182088913991
Barcelona,2016-02-26,-0.012571650030849951
Barcelona,2016-03-05,0.12697971182558448
Barcelona,2016-03-13,0.11809429520568866
Barcelona,2016-03-21,0.11689735239588239
Barcelona,2016-03-29,0.1364543623646731
Barcelona,2016-04-06,0.13957830023389448
Barcelona,2016-04-14,0.13471974009382132
Barcelona,2016-04-22,0.12364296849544981
Barcelona,2016-04-30,0.11777132675286221
Barcelona,2016-05-08,0.11760598819591069
Barcelona,2016-05-16,0.1078838511352258
Barcelona,2016-05-24,0.12538939037899163
Barcelona,2016-06-01,0.12187354645461361
Barcelona,2016-06-09,0.12509381052909999
Barcelona,2016-06-17,0.11290303003355683
Barcelona,2016-06-25,0.10430147345035638
Barcelona,2016-07-03,0.11020370477956572
Barcelona,2016-07-11,0.114419166675691
Barcelona,2016-07-19,0.11597479741635652
Barcelona,2016-07-27,0.12033662791853794
Barcelona,2016-08-04,0.13383341168174895
Barcelona,2016-08-12,0.13864644582464644
Barcelona,2016-08-20,0.12133507789312348
Barcelona,2016-08-28,0.11280423461844578
Barcelona,2016-09-05,0.10697015255794862
Barcelona,2016-09-13,0.12821503239261367
Barcelona,2016-09-21,0.1256118163523926
Barcelona,2016-09-29,0.12155839010384444
Barcelona,2016-10-07,0.1077347066438641
Barcelona,2016-10-15,0.07652773774918097
Barcelona,2016-10-23,0.04532731824774227
Barcelona,2016-10-31,0.04612902604140177
Barcelona,2016-11-08,0.047183451231474854
Barcelona,2016-11-16,0.082347846836763
Barcelona,2016-11-24,0.06361479250644388
Barcelona,2016-12-02,0.08653850220436543
Barcelona,2016-12-10,0.09625898942210559
Barcelona,2016-12-18,0.08781526771409326
Barcelona,2016-12-26,0.059146412849209774
Barcelona,2017-01-01,0.05666682552938058
Barcelona,2017-01-09,0.08115533004538356
Barcelona,2017-01-17,0.10208783390511585
Barcelona,2017-01-25,0.09361368858263273
Barcelona,2017-02-02,0.0943979595423423
Barcelona,2017-02-10,0.11429679376194664
Barcelona,2017-02-18,0.09978521516943006
Barcelona,2017-02-26,0.10236812186192579
Barcelona,2017-03-06,0.11027132700025244
Barcelona,2017-03-14,0.1293372758543888
Barcelona,2017-03-22,0.14769435517735846
Barcelona,2017-03-30,0.1361356216085568
Barcelona,2017-04-07,0.14183501910082189
Barcelona,2017-04-15,0.0970847302199853
Barcelona,2017-04-23,0.09158108956880517
Barcelona,2017-05-01,0.07781485254902638
Barcelona,2017-05-09,0.09280203616679512
Barcelona,2017-05-17,0.08972144759962287
Barcelona,2017-05-25,0.1106256662488546
Barcelona,2017-06-02,0.10839608128113166
Barcelona,2017-06-10,0.11087282621573595
Barcelona,2017-06-18,0.08589986983255182
Barcelona,2017-06-26,0.09301533375056246
Barcelona,2017-07-04,0.09204490207425782
Barcelona,2017-07-12,0.09597226957724662
Barcelona,2017-07-20,0.10734979178590605
Barcelona,2017-07-28,0.10277883123195902
Barcelona,2017-08-05,0.10966497698156324
Barcelona,2017-08-13,0.11881515081642391
Barcelona,2017-08-21,0.1217758155811365
Barcelona,2017-08-29,0.14341698937330075
Barcelona,2017-09-06,0.11461512062775119
Barcelona,2017-09-14,0.13426558773584543
Barcelona,2017-09-22,0.10325651559731415
Barcelona,2017-09-30,0.11189409017891261
Barcelona,2017-10-08,0.07807481635963877
Barcelona,2017-10-16,0.09071496670925516
Barcelona,2017-10-24,0.08390156207756545
Barcelona,2017-11-01,0.06862189100878105
Barcelona,2017-11-09,0.08253756692701476
Barcelona,2017-11-17,0.07840559592671975
Barcelona,2017-11-25,0.09742765541874367
Barcelona,2017-12-03,0.08105511563392732
Barcelona,2017-12-11,0.10788949204917266
Barcelona,2017-12-19,0.10167081792629722
Barcelona,2017-12-27,0.0898317267687121
Barcelona,2018-01-01,0.06385317767137787
Barcelona,2018-01-09,0.08973603316056233
Barcelona,2018-01-17,0.11298983572627604
Barcelona,2018-01-25,0.11886110204108856
Barcelona,2018-02-02,0.1096996864966943
Barcelona,2018-02-10,0.10980755077323238
Barcelona,2018-02-18,0.10645660127642013
Barcelona,2018-02-26,0.10364175363398627
Barcelona,2018-03-06,0.08677526779818785
Barcelona,2018-03-14,0.11419987454148901
Barcelona,2018-03-22,0.13169209765921683
Barcelona,2018-03-30,0.14719376472696832
Barcelona,2018-04-07,0.1306077224124006
Barcelona,2018-04-15,0.09158921856913262
Barcelona,2018-04-23,0.06834741012037641
Barcelona,2018-05-01,0.0703623964826097
Barcelona,2018-05-09,0.09733911201021998
Barcelona,2018-05-17,0.1205909245917179
Barcelona,2018-05-25,0.12136501722854627
Barcelona,2018-06-02,0.1263884356416847
Barcelona,2018-06-10,0.13527910962182244
Barcelona,2018-06-18,0.12886761079029513
Barcelona,2018-06-26,0.13712019346462231
Barcelona,2018-07-04,0.10095446189302436
Barcelona,2018-07-12,0.11101163813249333
Barcelona,2018-07-20,0.10104441066846188
Barcelona,2018-07-28,0.1332560313183753
Barcelona,2018-08-05,0.10919849163583562
Barcelona,2018-08-13,0.09709338415749731
Barcelona,2018-08-21,0.09349124444918393
Barcelona,2018-08-29,0.12896129768208622
Barcelona,2018-09-06,0.14003319420882265
Barcelona,2018-09-14,0.13619615519008899
Barcelona,2018-09-22,0.11608541920006554
Barcelona,2018-09-30,0.09495460867301563
Barcelona,2018-10-08,0.09478129285010439
Barcelona,2018-10-16,0.07377055109974263
Barcelona,2018-10-24,0.08556511700878344
Barcelona,2018-11-01,0.06291624186330998
Barcelona,2018-11-09,0.06407034143873391
Barcelona,2018-11-17,0.07420099555013678
Barcelona,2018-11-25,0.06286589138944344
Barcelona,2018-12-03,0.08661730384279265
Barcelona,2018-12-11,0.06953922346896536
Barcelona,2018-12-19,0.08179784561248504
Barcelona,2018-12-27,0.08899878454622123
Barcelona,2019-01-01,0.10334858141196819
Barcelona,2019-01-09,0.11404664597502105
Barcelona,2019-01-17,0.10882814443299005
Barcelona,2019-01-25,0.09441001022083927
Barcelona,2019-02-02,0.09437391359587373
Barcelona,2019-02-10,0.07784012350278437
Barcelona,2019-02-18,0.10822955898626513
Barcelona,2019-02-26,0.11830287137320218
Barcelona,2019-03-06,0.13778339529461264
Barcelona,2019-03-14,0.11276178199108337
Barcelona,2019-03-22,0.0989013043119159
Barcelona,2019-03-30,0.07533862520061295
Barcelona,2019-04-07,0.09298289048395392
Barcelona,2019-04-15,0.10327129385636975
Barcelona,2019-04-23,0.11307896425333515
Barcelona,2019-05-01,0.09968062665901806
Barcelona,2019-05-09,0.10448758500947426
Barcelona,2019-05-17,0.13226800848970113
Barcelona,2019-05-25,0.1468942372918504
Barcelona,2019-06-02,0.1365029324993554
Barcelona,2019-06-10,0.1042016081766652
Barcelona,2019-06-18,0.09484956790753574
Barcelona,2019-06-26,0.10533408293644542
Barcelona,2019-07-04,0.10640553537358854
Barcelona,2019-07-12,0.08649999725783229
Barcelona,2019-07-20,0.06725670615314681
Barcelona,2019-07-28,0.09731662018695499
Barcelona,2019-08-05,0.12094096087360307
Barcelona,2019-08-13,0.14568916339402083
Barcelona,2019-08-21,0.14333617051251193
Barcelona,2019-08-29,0.14373592613420483
Barcelona,2019-09-06,0.13677902211888102
Barcelona,2019-09-14,0.10535883332394917
Barcelona,2019-09-22,0.07248173835078808
Barcelona,2019-09-30,0.056531878313951255
Barcelona,2019-10-08,0.08297514077284356
Barcelona,2019-10-16,0.09681611709297022
Barcelona,2019-10-24,0.0891222116871867
Barcelona,2019-11-01,0.068959521798223
Barcelona,2019-11-09,0.09190365278731362
Barcelona,2019-11-17,0.11660368806419262
Barcelona,2019-11-25,0.1277463350528286
Barcelona,2019-12-03,0.09707665162289829
Barcelona,2019-12-11,0.0789872971619579
Barcelona,2019-12-19,0.08753044186311472
Barcelona,2019-12-27,0.07734895933375072
Barcelona,2020-01-01,0.092522298508952
Barcelona,2020-01-09,0.06931089304442857
Barcelona,2020-01-17,0.09780399511139455
Barcelona,2020-01-25,0.09925898727159803
Barcelona,2020-02-02,0.11519455334367668
Barcelona,2020-02-10,0.11102846165023268
Barcelona,2020-02-18,0.1408933171518885
Barcelona,2020-02-26,0.1384309185042015
Barcelona,2020-03-05,0.14632301875944662
Barcelona,2020-03-13,0.11290507180940162
Barcelona,2020-03-21,0.1253234688216889
Barcelona,2020-03-29,0.12182175000600558
Barcelona,2020-04-06,0.10778627126443448
Barcelona,2020-04-14,0.10886604084901842
Barcelona,2020-04-22,0.1258574803440322
Barcelona,2020-04-30,0.12677423292738366
Barcelona,2020-05-08,0.11937943483114681
Barcelona,2020-05-16,0.0961668767663287
Barcelona,2020-05-24,0.09732156898554156
Barcelona,2020-06-01,0.09251333492555676
Barcelona,2020-06-09,0.09616167913656426
Barcelona,2020-06-17,0.09323702293095265
Barcelona,2020-06-25,0.0723936895899428
Barcelona,2020-07-03,0.08065880528677817
Barcelona,2020-07-11,0.10267163061003083
Barcelona,2020-07-19,0.12983646373737323
Barcelona,2020-07-27,0.12632957040972043
Barcelona,2020-08-04,0.1258428228588044
Barcelona,2020-08-12,0.11267522210624754
Barcelona,2020-08-20,0.1138287892937228
Barcelona,2020-08-28,0.10012459024305768
Barcelona,2020-09-05,0.1021831490403413
Barcelona,2020-09-13,0.08773650884356972
Barcelona,2020-09-21,0.09540515753212449
Barcelona,2020-09-29,0.08312869770562423
Barcelona,2020-10-07,0.08220846733312331
Barcelona,2020-10-15,0.07463335614355425
Barcelona,2020-10-23,0.08425518130006138
Barcelona,2020-10-31,0.08899660850024792
Barcelona,2020-11-08,0.07673346147946573
Barcelona,2020-11-16,0.08068354407762185
Barcelona,2020-11-24,0.06856457579427003
Barcelona,2020-12-02,0.09528410821262816
Barcelona,2020-12-10,0.1085764330559195
Barcelona,2020-12-18,0.12316923323747186
Barcelona,2020-12-26,0.11184142099367549
Barcelona,2021-01-01,0.10000920693408084
Barcelona,2021-01-09,0.10067855885678582
Barcelona,2021-01-17,0.1012935148390773
Barcelona,2021-01-25,0.09038811164278776
Barcelona,2021-02-02,0.09290360487957156
Barcelona,2021-02-10,0.09100526797785002
Barcelona,2021-02-18,0.09322330443639971
Barcelona,2021-02-26,0.08246937730438562
Barcelona,2021-03-06,0.08749817999293358
Barcelona,2021-03-14,0.0941604941280738
Barcelona,2021-03-22,0.11236989103462325
Barcelona,2021-03-30,0.11068607165780615
Barcelona,2021-04-07,0.1089668825062138
Barcelona,2021-04-15,0.1036652824542803
Barcelona,2021-04-23,0.11844448785153916
Barcelona,2021-05-01,0.0980451535180623
Barcelona,2021-05-09,0.08022016976449041
Barcelona,2021-05-17,0.06824853201229959
Barcelona,2021-05-25,0.10753632425383088
Barcelona,2021-06-02,0.11271172276090081
Barcelona,2021-06-10,0.10321240618594812
Barcelona,2021-06-18,0.08831750415398067
Barcelona,2021-06-26,0.0773098569181761
Barcelona,2021-07-04,0.06724778772864987
Barcelona,2021-07-12,0.05982356822350373
Barcelona,2021-07-20,0.09320075914957293
Barcelona,2021-07-28,0.11179215236511193
Barcelona,2021-08-05,0.1161103937832107
Barcelona,2021-08-13,0.10542097019344036
Barcelona,2021-08-21,0.11642158516188376
Barcelona,2021-08-29,0.10475157603389763
Barcelona,2021-09-06,0.0977437880705242
Barcelona,2021-09-14,0.0888309382866202
Barcelona,2021-09-22,0.10471097799123845
Barcelona,2021-09-30,0.12253542865150997
Barcelona,2021-10-08,0.09745182197807865
Barcelona,2021-10-16,0.08717541640297947
Barcelona,2021-10-24,0.05199316650310467
Barcelona,2021-11-01,0.057831850834839466
Barcelona,2021-11-09,0.05263837559528128
Barcelona,2021-11-17,0.06167124957382347
Barcelona,2021-11-25,0.07048803095697656
Barcelona,2021-12-03,0.08748650499792905
Barcelona,2021-12-11,0.08924972663846299
Barcelona,2021-12-19,0.07327108726472267
Barcelona,2021-12-27,0.060180639838779006
Barcelona,2022-01-01,0.07722590394286662
Barcelona,2022-01-09,0.08765257190752902
Barcelona,2022-01-17,0.1015473450490631
Barcelona,2022-01-25,0.08001287327665792
Barcelona,2022-02-02,0.09487152009270623
Barcelona,2022-02-10,0.07506268523054897
Barcelona,2022-02-18,0.07674444730217815
Barcelona,2022-02-26,-0.027805523625302826
Barcelona,2022-03-06,-0.06354859568194951
Barcelona,2022-03-14,-0.08721553355037483
Barcelona,2022-03-22,0.017901364706601103
Barcelona,2022-03-30,0.059420948745202117
Barcelona,2022-04-07,0.09729996742792558
Barcelona,2022-04-15,0.09752421987000252
Barcelona,2022-04-23,0.09815681793672165
Barcelona,2022-05-01,0.10133416188013018
Barcelona,2022-05-09,0.08538312906058526
Barcelona,2022-05-17,0.08848635467244097
Barcelona,2022-05-25,0.07699036441972872
Barcelona,2022-06-02,0.08760606409257139
Barcelona,2022-06-10,0.08820956719002383
Barcelona,2022-06-18,0.0888165618005151
Barcelona,2022-06-26,0.08358305519613389
Barcelona,2022-07-04,0.08288353785028306
Barcelona,2022-07-12,0.08354406537910859
Barcelona,2022-07-20,0.10003318100030834
Barcelona,2022-07-28,0.09145023554009406
Barcelona,2022-08-05,0.11000542026644212
Barcelona,2022-08-13,0.11843467182884537
Barcelona,2022-08-21,0.13673663850595705
Barcelona,2022-08-29,0.1362596688597039
Barcelona,2022-09-06,0.11561298363211514
Barcelona,2022-09-14,0.10014129598726518
Barcelona,2022-09-22,0.08805426776939794
Barcelona,2022-09-30,0.07423047705702324
Barcelona,2022-10-08,0.07673702026538072
Barcelona,2022-10-24,0.08259961619203247
Barcelona,2022-11-01,0.09157819200760586
Barcelona,2022-11-09,0.09739101296261339
Barcelona,2022-11-17,0.05936521777878067
Barcelona,2022-11-25,0.048319735711390976
Barcelona,2022-12-03,0.0596262292370002
Barcelona,2022-12-11,0.0676148435445101
Barcelona,2022-12-19,0.06885982134317249
Barcelona,2022-12-27,0.0438204073764045
Barcelona,2023-01-01,0.06716488813249936
Barcelona,2023-01-09,0.10321976600631515
Barcelona,2023-01-17,0.13324627334317238
Barcelona,2023-01-25,0.12265292955271745
Barcelona,2023-02-02,0.0867258642684946
Barcelona,2023-02-10,0.08392264519507601
Barcelona,2023-02-18,0.09178826374909492
Barcelona,2023-02-26,0.11789080260705849
Barcelona,2023-03-06,0.12002520392470628
Barcelona,2023-03-14,0.14598882479096553
Barcelona,2023-03-22,0.1463336411376621
Barcelona,2023-03-30,0.145215628690884
Barcelona,2023-04-07,0.1392356286940165
Barcelona,2023-04-15,0.13465965264216626
Barcelona,2023-04-23,0.12739145698453702
Barcelona,2023-05-01,0.10691484321022826
Barcelona,2023-05-09,0.10368726995895915
Barcelona,2023-05-17,0.10396683172925109
Barcelona,2023-05-25,0.10215786002856563
Barcelona,2023-06-02,0.09561435175900744
Barcelona,2023-06-10,0.09409565104291116
Barcelona,2023-06-18,0.11244534742719257
Barcelona,2023-06-26,0.11117032478179388
Barcelona,2023-07-04,0.1144285541147621
Barcelona,2023-07-12,0.10618870309151691
Barcelona,2023-07-20,0.11345734219110304
Barcelona,2023-07-28,0.11766030190593295
Barcelona,2023-08-05,0.1256580745011738
Barcelona,2023-08-13,0.13800929454679742
Barcelona,2023-08-21,0.1394339412078327
Barcelona,2023-08-29,0.11027068537597895
Barcelona,2023-09-06,0.07272438620658218
Barcelona,2023-09-14,0.06464285469520135
Barcelona,2023-09-22,0.07416992880329613
Barcelona,2023-09-30,0.09938602542303293
Barcelona,2023-10-08,0.07714619354098833
Barcelona,2023-10-16,0.08518911945080138
Barcelona,2023-10-24,0.056573908730862314
Barcelona,2023-11-01,0.06696684380303787
Barcelona,2023-11-09,0.05127314937550506
Barcelona,2023-11-17,0.05614844382236122
